Id,SalePrice
2734,121806.99322344322
2735,141023.62409232178
2736,160354.24425751014
2737,194727.75225304993
2738,239935.81098568096
2739,83320.73313095994
2740,219926.67295815292
2741,186366.4935822511
2742,145828.71485963534
2743,142171.62734618917
2744,176227.38989919168
2745,125678.39261445629
2746,149753.23226773224
2747,180640.42888462543
2748,258591.6965174472
2749,279454.2979357259
2750,152789.04231594165
2751,115454.05438339435
2752,131642.14727403913
2753,172247.31850321396
2754,117759.77434605801
2755,140691.46495966156
2756,150184.1430181687
2757,140822.95259018757
2758,403735.7439580873
2759,149857.66310835627
2760,224777.21015676236
2761,159854.48102215963
2762,305553.7212663599
2763,227870.4179083038
2764,138090.3360881543
2765,322932.6142135643
2766,193328.99770628358
2767,142988.0374918011
2768,130374.8884773055
2769,176926.52226379677
2770,312015.5566738816
2771,202731.2987931261
2772,305090.277451387
2773,361488.41725829727
2774,117330.65303174099
2775,193868.75291879842
2776,281874.9180758888
2777,183563.22462317988
2778,259390.65545232553
2779,113595.20561383062
2780,156210.1945920241
2781,74571.11630526041
2782,234097.7516803147
2783,80123.94811925446
2784,226039.04329069916
2785,68342.16398366785
2786,80422.35849519167
2787,128512.15210547028
2788,228291.23090974675
2789,178599.65772169747
2790,240092.6203999787
2791,131925.21060606063
2792,106050.46610990024
2793,118719.85583628496
2794,136312.7549462154
2795,164967.645923521
2796,136856.4753174603
2797,73792.72042732521
2798,223527.32080808087
2799,120417.69654234656
2800,110292.150617867
2801,155602.08299440457
2802,241667.39492202233
2803,170415.4198282526
2804,168235.36800893545
2805,102056.59914797325
2806,252047.24640089716
2807,288514.633169028
2808,241410.57220221704
2809,191093.8077151384
2810,164920.63720648037
2811,166579.8941364191
2812,126956.41593663912
2813,378155.72813774605
2814,239247.35664802376
2815,209640.1540712318
2816,109879.05616355866
2817,151007.83010297784
2818,165779.12479338844
2819,369188.0696936902
2820,177472.83080719787
2821,253731.44658894138
2822,118166.57135248592
2823,161728.88439131578
2824,150520.15404847683
2825,210547.06258539436
2826,205409.28228715726
2827,141249.75244719925
2828,141095.86763741312
2829,237424.60292207796
2830,109714.99305199855
2831,168833.41769432585
2832,269637.05256485945
2833,425540.0468519612
2834,246149.33850288598
2835,255064.639171586
2836,94210.48827561329
2837,127677.05407582317
2838,88922.44467704013
2839,155981.3914033189
2840,70154.62784632036
2841,206170.62705627707
2842,167936.352005772
2843,129268.40777931664
2844,106941.72432214252
2845,114729.2094950504
2846,274879.8757442558
2847,166177.82707489477
2848,361339.45633689535
2849,124330.318992119
2850,234402.7882296996
2851,131734.88754689755
2852,126393.46756410258
2853,161688.221445499
2854,239922.5197871573
2855,293280.59191974695
2856,157965.11787157285
2857,132834.06168109673
2858,140608.0370067559
2859,144440.436729634
2860,117023.20995670998
2861,178911.6356054047
2862,199834.3501885488
2863,262884.52645382396
2864,101019.09990877807
2865,307948.6151721763
2866,132703.943772137
2867,113894.31466089464
2868,117874.25037033671
2869,217649.05436999872
2870,228054.78682405985
2871,144032.8764344746
2872,92859.74213211032
2873,268449.7601646333
2874,194677.5248993431
2875,222861.1125613275
2876,128809.81401300723
2877,336474.87121736864
2878,137574.80464358872
2879,218415.0876623376
2880,169990.2234359832
2881,134277.09864062705
2882,138231.31195067565
2883,234282.42116393705
2884,145284.25416338717
2885,146599.49558572736
2886,265668.9336782661
2887,148305.09013761493
2888,115887.36762020807
2889,180741.5936737505
2890,181553.8838539491
2891,140876.92689885874
2892,85318.95687918144
2893,183346.0385333859
2894,158190.97063984
2895,170581.95319100082
2896,121287.33164184303
2897,375038.5176551227
2898,145766.4539502164
2899,193631.93278499276
2900,192987.90918435098
2901,142525.7669716647
2902,319337.89669388696
2903,113279.90551423327
2904,185753.4730556817
2905,121634.4888239538
2906,151674.4588008456
2907,250055.3852246491
2908,105549.75293383386
2909,96240.91478471023
2910,133669.6843650794
2911,268703.4000170537
2912,138531.80163321528
2913,111927.7919025419
2914,175312.78785615906
2915,175923.23581267215
2916,207717.2327790896
2917,262954.6210770039
2918,137049.52883391856
2919,147856.14064016793
